userID,itemID,rating,itemName,category
1448,14,4,Latte,Drinks
164,14,1,Latte,Drinks
1967,14,3,Latte,Drinks
454,14,3,Latte,Drinks
1216,14,1,Latte,Drinks
507,14,1,Latte,Drinks
1182,14,1,Latte,Drinks
1445,14,4,Latte,Drinks
90,14,3,Latte,Drinks
1405,14,4,Latte,Drinks
277,14,3,Latte,Drinks
1170,14,3,Latte,Drinks
792,14,1,Latte,Drinks
400,14,2,Latte,Drinks
1458,14,2,Latte,Drinks
153,14,4,Latte,Drinks
488,14,2,Latte,Drinks
1814,14,2,Latte,Drinks
1335,14,4,Latte,Drinks
256,14,1,Latte,Drinks
752,14,1,Latte,Drinks
555,14,4,Latte,Drinks
78,14,4,Latte,Drinks
220,14,2,Latte,Drinks
1773,14,1,Latte,Drinks
85,14,4,Latte,Drinks
309,14,3,Latte,Drinks
416,14,1,Latte,Drinks
927,14,2,Latte,Drinks
1357,14,3,Latte,Drinks
2,14,2,Latte,Drinks
258,14,1,Latte,Drinks
940,14,4,Latte,Drinks
1747,14,2,Latte,Drinks
12,14,4,Latte,Drinks
1781,14,1,Latte,Drinks
1395,14,3,Latte,Drinks
138,14,4,Latte,Drinks
1031,14,1,Latte,Drinks
1953,14,1,Latte,Drinks
1001,14,2,Latte,Drinks
487,14,4,Latte,Drinks
1543,14,1,Latte,Drinks
1078,14,3,Latte,Drinks
1905,14,2,Latte,Drinks
120,14,1,Latte,Drinks
1182,14,1,Latte,Drinks
273,14,1,Latte,Drinks
1147,14,3,Latte,Drinks
276,14,2,Latte,Drinks
1059,14,1,Latte,Drinks
704,14,1,Latte,Drinks
869,14,3,Latte,Drinks
1194,14,4,Latte,Drinks
1469,14,3,Latte,Drinks
1589,14,1,Latte,Drinks
1665,14,1,Latte,Drinks
348,14,2,Latte,Drinks
1152,14,1,Latte,Drinks
357,14,2,Latte,Drinks
1508,14,3,Latte,Drinks
1907,14,4,Latte,Drinks
1429,14,1,Latte,Drinks
1258,14,1,Latte,Drinks
1062,14,1,Latte,Drinks
303,14,3,Latte,Drinks
89,14,2,Latte,Drinks
275,14,1,Latte,Drinks
1631,14,3,Latte,Drinks
667,14,2,Latte,Drinks
72,14,1,Latte,Drinks
1831,14,3,Latte,Drinks
1452,14,3,Latte,Drinks
1965,14,2,Latte,Drinks
579,14,2,Latte,Drinks
629,14,4,Latte,Drinks
4,14,2,Latte,Drinks
964,14,1,Latte,Drinks
795,14,4,Latte,Drinks
1725,14,3,Latte,Drinks
1397,14,4,Latte,Drinks
1595,14,3,Latte,Drinks
1907,14,3,Latte,Drinks
126,14,1,Latte,Drinks
8,14,3,Latte,Drinks
1264,14,3,Latte,Drinks
867,14,4,Latte,Drinks
756,14,2,Latte,Drinks
935,14,3,Latte,Drinks
547,14,2,Latte,Drinks
1707,14,2,Latte,Drinks
422,14,3,Latte,Drinks
1821,14,1,Latte,Drinks
1173,14,4,Latte,Drinks
1891,14,3,Latte,Drinks
69,14,3,Latte,Drinks
230,14,1,Latte,Drinks
1703,14,1,Latte,Drinks
624,14,1,Latte,Drinks
870,14,4,Latte,Drinks
444,14,2,Latte,Drinks
1584,14,2,Latte,Drinks
1004,14,1,Latte,Drinks
1296,14,4,Latte,Drinks
105,14,3,Latte,Drinks
1373,14,2,Latte,Drinks
1649,14,2,Latte,Drinks
1947,14,3,Latte,Drinks
1914,14,3,Latte,Drinks
1272,14,3,Latte,Drinks
1665,14,2,Latte,Drinks
1012,14,3,Latte,Drinks
1162,14,3,Latte,Drinks
13,14,2,Latte,Drinks
1883,14,4,Latte,Drinks
945,14,2,Latte,Drinks
1110,14,3,Latte,Drinks
290,14,3,Latte,Drinks
1840,14,4,Latte,Drinks
434,14,4,Latte,Drinks
831,14,2,Latte,Drinks
801,14,2,Latte,Drinks
1061,14,1,Latte,Drinks
416,14,4,Latte,Drinks
1304,14,4,Latte,Drinks
7,14,1,Latte,Drinks
779,14,2,Latte,Drinks
516,14,1,Latte,Drinks
1179,14,3,Latte,Drinks
1613,14,2,Latte,Drinks
881,14,4,Latte,Drinks
303,14,1,Latte,Drinks
565,14,4,Latte,Drinks
270,14,1,Latte,Drinks
895,14,1,Latte,Drinks
677,14,2,Latte,Drinks
1124,14,4,Latte,Drinks
1588,14,2,Latte,Drinks
1968,14,2,Latte,Drinks
403,14,1,Latte,Drinks
370,14,2,Latte,Drinks
359,14,4,Latte,Drinks
592,14,1,Latte,Drinks
621,14,4,Latte,Drinks
806,14,4,Latte,Drinks
394,14,2,Latte,Drinks
1136,14,2,Latte,Drinks
433,21,1,HashBrowns,Veg
1471,21,3,HashBrowns,Veg
1326,21,4,HashBrowns,Veg
1600,21,4,HashBrowns,Veg
828,21,1,HashBrowns,Veg
1815,21,4,HashBrowns,Veg
1422,21,3,HashBrowns,Veg
1319,21,4,HashBrowns,Veg
94,21,4,HashBrowns,Veg
1290,21,2,HashBrowns,Veg
235,21,3,HashBrowns,Veg
1320,21,1,HashBrowns,Veg
1516,21,2,HashBrowns,Veg
1649,21,4,HashBrowns,Veg
591,21,3,HashBrowns,Veg
664,21,1,HashBrowns,Veg
112,21,4,HashBrowns,Veg
1008,21,3,HashBrowns,Veg
1481,21,3,HashBrowns,Veg
228,21,4,HashBrowns,Veg
1582,21,1,HashBrowns,Veg
1438,21,3,HashBrowns,Veg
161,21,4,HashBrowns,Veg
944,21,3,HashBrowns,Veg
1876,21,4,HashBrowns,Veg
1744,21,3,HashBrowns,Veg
1609,21,4,HashBrowns,Veg
1994,21,4,HashBrowns,Veg
266,21,4,HashBrowns,Veg
555,21,3,HashBrowns,Veg
239,21,2,HashBrowns,Veg
1798,21,3,HashBrowns,Veg
1423,21,4,HashBrowns,Veg
966,21,3,HashBrowns,Veg
291,21,2,HashBrowns,Veg
1278,21,1,HashBrowns,Veg
725,21,4,HashBrowns,Veg
667,21,2,HashBrowns,Veg
1144,21,4,HashBrowns,Veg
492,21,4,HashBrowns,Veg
500,21,4,HashBrowns,Veg
1646,21,4,HashBrowns,Veg
764,21,1,HashBrowns,Veg
1588,21,3,HashBrowns,Veg
1257,21,3,HashBrowns,Veg
1806,21,4,HashBrowns,Veg
919,21,3,HashBrowns,Veg
1166,21,4,HashBrowns,Veg
168,21,1,HashBrowns,Veg
1281,21,1,HashBrowns,Veg
116,21,4,HashBrowns,Veg
616,21,3,HashBrowns,Veg
171,21,4,HashBrowns,Veg
1369,21,1,HashBrowns,Veg
1834,21,4,HashBrowns,Veg
1851,21,1,HashBrowns,Veg
1142,21,4,HashBrowns,Veg
1335,21,2,HashBrowns,Veg
351,21,3,HashBrowns,Veg
1722,21,4,HashBrowns,Veg
893,21,1,HashBrowns,Veg
1151,21,4,HashBrowns,Veg
1012,21,4,HashBrowns,Veg
847,21,2,HashBrowns,Veg
688,21,1,HashBrowns,Veg
1265,21,4,HashBrowns,Veg
1611,21,4,HashBrowns,Veg
515,21,2,HashBrowns,Veg
607,21,3,HashBrowns,Veg
1855,21,3,HashBrowns,Veg
1452,21,4,HashBrowns,Veg
1528,21,3,HashBrowns,Veg
1604,21,4,HashBrowns,Veg
421,21,2,HashBrowns,Veg
927,21,1,HashBrowns,Veg
1140,21,3,HashBrowns,Veg
1924,21,2,HashBrowns,Veg
1283,21,3,HashBrowns,Veg
1773,21,2,HashBrowns,Veg
1017,21,4,HashBrowns,Veg
1034,21,4,HashBrowns,Veg
1724,21,1,HashBrowns,Veg
1521,21,4,HashBrowns,Veg
1172,21,4,HashBrowns,Veg
1849,21,2,HashBrowns,Veg
169,21,2,HashBrowns,Veg
1501,21,4,HashBrowns,Veg
1174,21,2,HashBrowns,Veg
1072,21,4,HashBrowns,Veg
1944,21,4,HashBrowns,Veg
250,21,2,HashBrowns,Veg
426,21,2,HashBrowns,Veg
1422,21,2,HashBrowns,Veg
150,21,1,HashBrowns,Veg
842,21,1,HashBrowns,Veg
1695,21,3,HashBrowns,Veg
611,21,4,HashBrowns,Veg
1421,21,1,HashBrowns,Veg
1252,21,1,HashBrowns,Veg
430,21,3,HashBrowns,Veg
93,21,4,HashBrowns,Veg
993,21,1,HashBrowns,Veg
1460,21,4,HashBrowns,Veg
932,21,2,HashBrowns,Veg
280,21,2,HashBrowns,Veg
681,21,4,HashBrowns,Veg
1181,21,4,HashBrowns,Veg
1641,21,4,HashBrowns,Veg
1048,21,3,HashBrowns,Veg
293,21,1,HashBrowns,Veg
1897,21,2,HashBrowns,Veg
268,21,3,HashBrowns,Veg
1990,21,3,HashBrowns,Veg
680,21,3,HashBrowns,Veg
517,21,4,HashBrowns,Veg
395,21,4,HashBrowns,Veg
694,21,4,HashBrowns,Veg
886,21,3,HashBrowns,Veg
492,21,3,HashBrowns,Veg
504,21,3,HashBrowns,Veg
1106,21,2,HashBrowns,Veg
1299,21,2,HashBrowns,Veg
1814,21,4,HashBrowns,Veg
328,21,3,HashBrowns,Veg
222,21,1,HashBrowns,Veg
707,21,3,HashBrowns,Veg
940,21,1,HashBrowns,Veg
1691,21,4,HashBrowns,Veg
1519,21,4,HashBrowns,Veg
1491,21,2,HashBrowns,Veg
1766,21,3,HashBrowns,Veg
1256,21,2,HashBrowns,Veg
1535,21,4,HashBrowns,Veg
1414,21,3,HashBrowns,Veg
1939,21,4,HashBrowns,Veg
1679,21,4,HashBrowns,Veg
1102,21,1,HashBrowns,Veg
973,21,1,HashBrowns,Veg
1921,21,1,HashBrowns,Veg
1844,21,1,HashBrowns,Veg
1729,21,3,HashBrowns,Veg
1126,21,2,HashBrowns,Veg
1347,21,3,HashBrowns,Veg
1084,21,1,HashBrowns,Veg
832,21,2,HashBrowns,Veg
1630,21,4,HashBrowns,Veg
1270,21,3,HashBrowns,Veg
753,21,3,HashBrowns,Veg
1669,21,2,HashBrowns,Veg
630,21,1,HashBrowns,Veg
1833,21,4,HashBrowns,Veg
805,21,3,HashBrowns,Veg
726,21,2,HashBrowns,Veg
1247,21,3,HashBrowns,Veg
43,21,3,HashBrowns,Veg
1680,21,4,HashBrowns,Veg
1619,21,2,HashBrowns,Veg
510,21,3,HashBrowns,Veg
1168,21,4,HashBrowns,Veg
1961,21,3,HashBrowns,Veg
1011,21,3,HashBrowns,Veg
1032,21,4,HashBrowns,Veg
631,21,2,HashBrowns,Veg
1335,21,2,HashBrowns,Veg
644,21,4,HashBrowns,Veg
207,21,3,HashBrowns,Veg
837,21,1,HashBrowns,Veg
1687,21,4,HashBrowns,Veg
179,21,1,HashBrowns,Veg
569,21,1,HashBrowns,Veg
1367,21,3,HashBrowns,Veg
1661,21,2,HashBrowns,Veg
1725,21,3,HashBrowns,Veg
1818,21,3,HashBrowns,Veg
458,21,1,HashBrowns,Veg
1282,21,4,HashBrowns,Veg
73,21,1,HashBrowns,Veg
842,21,4,HashBrowns,Veg
244,21,3,HashBrowns,Veg
659,21,2,HashBrowns,Veg
663,21,3,HashBrowns,Veg
42,21,1,HashBrowns,Veg
10,21,3,HashBrowns,Veg
1740,21,4,HashBrowns,Veg
111,21,3,HashBrowns,Veg
17,21,4,HashBrowns,Veg
179,21,3,HashBrowns,Veg
51,21,1,HashBrowns,Veg
914,21,2,HashBrowns,Veg
1840,21,2,HashBrowns,Veg
1998,21,3,HashBrowns,Veg
1613,21,2,HashBrowns,Veg
560,21,2,HashBrowns,Veg
784,21,1,HashBrowns,Veg
1508,21,4,HashBrowns,Veg
717,21,2,HashBrowns,Veg
622,21,1,HashBrowns,Veg
1068,21,4,HashBrowns,Veg
550,21,1,HashBrowns,Veg
837,21,2,HashBrowns,Veg
1780,21,2,HashBrowns,Veg
1139,21,1,HashBrowns,Veg
446,21,1,HashBrowns,Veg
574,38,4,Street Tacos,Non Veg
1423,38,2,Street Tacos,Non Veg
1870,38,1,Street Tacos,Non Veg
1578,38,3,Street Tacos,Non Veg
1133,38,3,Street Tacos,Non Veg
983,38,1,Street Tacos,Non Veg
1227,38,4,Street Tacos,Non Veg
1925,38,1,Street Tacos,Non Veg
421,38,3,Street Tacos,Non Veg
1525,38,4,Street Tacos,Non Veg
194,38,3,Street Tacos,Non Veg
1525,38,4,Street Tacos,Non Veg
231,38,1,Street Tacos,Non Veg
1203,38,1,Street Tacos,Non Veg
1164,38,1,Street Tacos,Non Veg
178,38,4,Street Tacos,Non Veg
209,38,3,Street Tacos,Non Veg
1732,38,4,Street Tacos,Non Veg
676,38,3,Street Tacos,Non Veg
734,38,1,Street Tacos,Non Veg
1427,38,2,Street Tacos,Non Veg
1029,38,3,Street Tacos,Non Veg
1413,38,2,Street Tacos,Non Veg
1561,38,4,Street Tacos,Non Veg
1763,38,3,Street Tacos,Non Veg
381,38,2,Street Tacos,Non Veg
731,38,4,Street Tacos,Non Veg
1987,38,3,Street Tacos,Non Veg
537,38,3,Street Tacos,Non Veg
562,38,1,Street Tacos,Non Veg
242,38,3,Street Tacos,Non Veg
79,38,2,Street Tacos,Non Veg
443,38,1,Street Tacos,Non Veg
1264,38,3,Street Tacos,Non Veg
1219,38,1,Street Tacos,Non Veg
1432,38,2,Street Tacos,Non Veg
1974,38,2,Street Tacos,Non Veg
848,38,4,Street Tacos,Non Veg
1706,38,2,Street Tacos,Non Veg
1213,38,2,Street Tacos,Non Veg
1300,38,4,Street Tacos,Non Veg
1811,38,3,Street Tacos,Non Veg
1495,38,1,Street Tacos,Non Veg
1479,38,1,Street Tacos,Non Veg
1744,38,1,Street Tacos,Non Veg
509,38,2,Street Tacos,Non Veg
436,38,1,Street Tacos,Non Veg
1421,38,1,Street Tacos,Non Veg
427,38,2,Street Tacos,Non Veg
902,38,1,Street Tacos,Non Veg
784,38,1,Street Tacos,Non Veg
933,38,2,Street Tacos,Non Veg
605,38,3,Street Tacos,Non Veg
542,38,2,Street Tacos,Non Veg
771,38,3,Street Tacos,Non Veg
344,38,1,Street Tacos,Non Veg
1471,38,4,Street Tacos,Non Veg
802,38,1,Street Tacos,Non Veg
889,38,4,Street Tacos,Non Veg
727,38,2,Street Tacos,Non Veg
796,38,2,Street Tacos,Non Veg
23,38,4,Street Tacos,Non Veg
1413,38,4,Street Tacos,Non Veg
635,38,4,Street Tacos,Non Veg
481,38,3,Street Tacos,Non Veg
696,38,1,Street Tacos,Non Veg
970,38,4,Street Tacos,Non Veg
466,38,1,Street Tacos,Non Veg
1487,38,4,Street Tacos,Non Veg
581,38,3,Street Tacos,Non Veg
1560,38,1,Street Tacos,Non Veg
1709,38,3,Street Tacos,Non Veg
1075,38,4,Street Tacos,Non Veg
1164,38,4,Street Tacos,Non Veg
394,38,2,Street Tacos,Non Veg
533,38,2,Street Tacos,Non Veg
1246,38,3,Street Tacos,Non Veg
1041,38,1,Street Tacos,Non Veg
495,38,3,Street Tacos,Non Veg
1150,38,3,Street Tacos,Non Veg
841,38,2,Street Tacos,Non Veg
993,38,2,Street Tacos,Non Veg
777,38,3,Street Tacos,Non Veg
1633,38,4,Street Tacos,Non Veg
1894,38,2,Street Tacos,Non Veg
317,38,2,Street Tacos,Non Veg
567,38,4,Street Tacos,Non Veg
127,38,1,Street Tacos,Non Veg
133,38,3,Street Tacos,Non Veg
872,38,2,Street Tacos,Non Veg
1968,38,4,Street Tacos,Non Veg
339,38,1,Street Tacos,Non Veg
1846,38,3,Street Tacos,Non Veg
409,38,4,Street Tacos,Non Veg
1916,38,2,Street Tacos,Non Veg
1957,38,1,Street Tacos,Non Veg
1276,38,1,Street Tacos,Non Veg
1617,38,4,Street Tacos,Non Veg
870,38,3,Street Tacos,Non Veg
1286,38,1,Street Tacos,Non Veg
390,38,4,Street Tacos,Non Veg
1885,38,3,Street Tacos,Non Veg
55,38,2,Street Tacos,Non Veg
1534,38,3,Street Tacos,Non Veg
1266,38,3,Street Tacos,Non Veg
731,38,2,Street Tacos,Non Veg
975,38,2,Street Tacos,Non Veg
1869,38,3,Street Tacos,Non Veg
253,38,2,Street Tacos,Non Veg
1495,38,4,Street Tacos,Non Veg
397,38,4,Street Tacos,Non Veg
696,38,3,Street Tacos,Non Veg
1998,38,2,Street Tacos,Non Veg
673,38,2,Street Tacos,Non Veg
1561,38,2,Street Tacos,Non Veg
929,38,3,Street Tacos,Non Veg
10,38,4,Street Tacos,Non Veg
1527,38,4,Street Tacos,Non Veg
83,38,2,Street Tacos,Non Veg
219,38,1,Street Tacos,Non Veg
763,38,3,Street Tacos,Non Veg
1157,38,3,Street Tacos,Non Veg
893,38,4,Street Tacos,Non Veg
1552,38,3,Street Tacos,Non Veg
1210,38,1,Street Tacos,Non Veg
277,38,3,Street Tacos,Non Veg
886,38,2,Street Tacos,Non Veg
1944,38,2,Street Tacos,Non Veg
1931,38,4,Street Tacos,Non Veg
210,38,2,Street Tacos,Non Veg
688,38,3,Street Tacos,Non Veg
1785,38,3,Street Tacos,Non Veg
1890,38,1,Street Tacos,Non Veg
1858,38,3,Street Tacos,Non Veg
468,38,4,Street Tacos,Non Veg
285,38,1,Street Tacos,Non Veg
1832,38,4,Street Tacos,Non Veg
53,38,1,Street Tacos,Non Veg
604,38,2,Street Tacos,Non Veg
1813,38,2,Street Tacos,Non Veg
1115,38,1,Street Tacos,Non Veg
478,38,3,Street Tacos,Non Veg
1909,38,3,Street Tacos,Non Veg
436,38,4,Street Tacos,Non Veg
1184,38,3,Street Tacos,Non Veg
550,38,2,Street Tacos,Non Veg
1922,38,2,Street Tacos,Non Veg
1231,38,2,Street Tacos,Non Veg
1775,38,4,Street Tacos,Non Veg
1564,38,3,Street Tacos,Non Veg
875,38,1,Street Tacos,Non Veg
952,38,4,Street Tacos,Non Veg
54,38,4,Street Tacos,Non Veg
703,38,1,Street Tacos,Non Veg
817,38,2,Street Tacos,Non Veg
997,38,2,Street Tacos,Non Veg
809,38,4,Street Tacos,Non Veg
760,38,1,Street Tacos,Non Veg
1877,38,3,Street Tacos,Non Veg
747,38,4,Street Tacos,Non Veg
1990,38,4,Street Tacos,Non Veg
381,38,4,Street Tacos,Non Veg
425,38,4,Street Tacos,Non Veg
1489,38,4,Street Tacos,Non Veg
342,38,2,Street Tacos,Non Veg
95,38,2,Street Tacos,Non Veg
1149,38,3,Street Tacos,Non Veg
1685,38,4,Street Tacos,Non Veg
102,38,4,Street Tacos,Non Veg
733,38,4,Street Tacos,Non Veg
1620,38,1,Street Tacos,Non Veg
1624,38,3,Street Tacos,Non Veg
1614,38,4,Street Tacos,Non Veg
481,38,2,Street Tacos,Non Veg
1474,38,3,Street Tacos,Non Veg
274,38,2,Street Tacos,Non Veg
1215,38,3,Street Tacos,Non Veg
1007,38,4,Street Tacos,Non Veg
1705,38,1,Street Tacos,Non Veg
545,38,4,Street Tacos,Non Veg
1817,38,1,Street Tacos,Non Veg
1456,38,3,Street Tacos,Non Veg
961,38,3,Street Tacos,Non Veg
1891,38,4,Street Tacos,Non Veg
1928,38,2,Street Tacos,Non Veg
358,38,1,Street Tacos,Non Veg
899,38,1,Street Tacos,Non Veg
1620,38,1,Street Tacos,Non Veg
992,38,3,Street Tacos,Non Veg
1304,38,4,Street Tacos,Non Veg
918,38,4,Street Tacos,Non Veg
1957,38,3,Street Tacos,Non Veg
1544,38,1,Street Tacos,Non Veg
1521,38,1,Street Tacos,Non Veg
290,38,2,Street Tacos,Non Veg
1221,38,2,Street Tacos,Non Veg
712,38,1,Street Tacos,Non Veg
410,48,4,Cheesecake,Bakery
8,48,4,Cheesecake,Bakery
26,48,4,Cheesecake,Bakery
1332,48,1,Cheesecake,Bakery
900,48,3,Cheesecake,Bakery
351,48,4,Cheesecake,Bakery
62,48,3,Cheesecake,Bakery
753,48,1,Cheesecake,Bakery
896,48,1,Cheesecake,Bakery
846,48,2,Cheesecake,Bakery
439,48,4,Cheesecake,Bakery
1811,48,3,Cheesecake,Bakery
677,48,4,Cheesecake,Bakery
934,48,1,Cheesecake,Bakery
406,48,4,Cheesecake,Bakery
1126,48,2,Cheesecake,Bakery
504,48,4,Cheesecake,Bakery
974,48,4,Cheesecake,Bakery
203,48,3,Cheesecake,Bakery
196,48,1,Cheesecake,Bakery
1771,48,4,Cheesecake,Bakery
179,48,2,Cheesecake,Bakery
1399,48,1,Cheesecake,Bakery
1900,48,4,Cheesecake,Bakery
1973,48,3,Cheesecake,Bakery
1093,48,3,Cheesecake,Bakery
1341,48,2,Cheesecake,Bakery
842,48,2,Cheesecake,Bakery
1626,48,3,Cheesecake,Bakery
392,48,2,Cheesecake,Bakery
319,48,4,Cheesecake,Bakery
968,48,3,Cheesecake,Bakery
1671,48,2,Cheesecake,Bakery
314,48,1,Cheesecake,Bakery
1464,48,2,Cheesecake,Bakery
293,48,3,Cheesecake,Bakery
1919,48,1,Cheesecake,Bakery
1468,48,2,Cheesecake,Bakery
387,48,2,Cheesecake,Bakery
1631,48,3,Cheesecake,Bakery
1167,48,4,Cheesecake,Bakery
328,48,4,Cheesecake,Bakery
532,48,3,Cheesecake,Bakery
1506,48,1,Cheesecake,Bakery
1912,48,1,Cheesecake,Bakery
665,48,2,Cheesecake,Bakery
20,48,2,Cheesecake,Bakery
1060,48,1,Cheesecake,Bakery
554,48,3,Cheesecake,Bakery
821,48,1,Cheesecake,Bakery
62,48,2,Cheesecake,Bakery
1579,48,3,Cheesecake,Bakery
408,48,2,Cheesecake,Bakery
1805,48,3,Cheesecake,Bakery
179,48,4,Cheesecake,Bakery
979,48,2,Cheesecake,Bakery
469,48,4,Cheesecake,Bakery
166,48,3,Cheesecake,Bakery
1200,48,1,Cheesecake,Bakery
706,48,4,Cheesecake,Bakery
1984,48,1,Cheesecake,Bakery
519,48,1,Cheesecake,Bakery
1851,48,2,Cheesecake,Bakery
1691,48,4,Cheesecake,Bakery
1965,48,4,Cheesecake,Bakery
178,48,3,Cheesecake,Bakery
442,48,3,Cheesecake,Bakery
1022,48,1,Cheesecake,Bakery
1092,48,2,Cheesecake,Bakery
1930,48,1,Cheesecake,Bakery
1662,48,4,Cheesecake,Bakery
1978,48,2,Cheesecake,Bakery
295,48,1,Cheesecake,Bakery
1781,48,1,Cheesecake,Bakery
1419,48,2,Cheesecake,Bakery
206,48,1,Cheesecake,Bakery
1892,48,3,Cheesecake,Bakery
775,48,1,Cheesecake,Bakery
303,48,1,Cheesecake,Bakery
797,48,2,Cheesecake,Bakery
1820,48,4,Cheesecake,Bakery
1595,48,2,Cheesecake,Bakery
2,48,2,Cheesecake,Bakery
1645,48,3,Cheesecake,Bakery
819,48,4,Cheesecake,Bakery
394,48,4,Cheesecake,Bakery
1638,48,2,Cheesecake,Bakery
412,48,1,Cheesecake,Bakery
576,48,1,Cheesecake,Bakery
1533,48,3,Cheesecake,Bakery
1562,48,1,Cheesecake,Bakery
1378,48,1,Cheesecake,Bakery
122,48,2,Cheesecake,Bakery
1722,48,1,Cheesecake,Bakery
1368,48,3,Cheesecake,Bakery
1921,48,2,Cheesecake,Bakery
856,48,2,Cheesecake,Bakery
1321,48,4,Cheesecake,Bakery
1063,48,3,Cheesecake,Bakery
1361,48,3,Cheesecake,Bakery
137,48,1,Cheesecake,Bakery
855,48,3,Cheesecake,Bakery
1344,48,2,Cheesecake,Bakery
105,48,2,Cheesecake,Bakery
309,48,3,Cheesecake,Bakery
259,48,3,Cheesecake,Bakery
1302,48,4,Cheesecake,Bakery
231,48,1,Cheesecake,Bakery
1566,48,3,Cheesecake,Bakery
1411,48,3,Cheesecake,Bakery
896,48,4,Cheesecake,Bakery
1620,48,2,Cheesecake,Bakery
994,48,3,Cheesecake,Bakery
577,48,4,Cheesecake,Bakery
1587,48,4,Cheesecake,Bakery
1610,48,3,Cheesecake,Bakery
888,48,4,Cheesecake,Bakery
51,48,2,Cheesecake,Bakery
1698,48,4,Cheesecake,Bakery
1701,48,2,Cheesecake,Bakery
1428,48,2,Cheesecake,Bakery
1064,48,2,Cheesecake,Bakery
710,48,1,Cheesecake,Bakery
447,48,1,Cheesecake,Bakery
831,48,2,Cheesecake,Bakery
1753,48,2,Cheesecake,Bakery
174,48,1,Cheesecake,Bakery
832,48,4,Cheesecake,Bakery
1651,48,4,Cheesecake,Bakery
129,48,3,Cheesecake,Bakery
793,48,1,Cheesecake,Bakery
1716,48,1,Cheesecake,Bakery
1267,48,1,Cheesecake,Bakery
1125,48,4,Cheesecake,Bakery
221,48,1,Cheesecake,Bakery
844,48,1,Cheesecake,Bakery
1455,48,4,Cheesecake,Bakery
1017,48,2,Cheesecake,Bakery
1630,48,2,Cheesecake,Bakery
296,48,4,Cheesecake,Bakery
376,48,2,Cheesecake,Bakery
545,48,4,Cheesecake,Bakery
1127,48,3,Cheesecake,Bakery
1739,48,2,Cheesecake,Bakery
894,48,4,Cheesecake,Bakery
1720,48,3,Cheesecake,Bakery
1543,48,1,Cheesecake,Bakery
297,48,2,Cheesecake,Bakery
1087,48,2,Cheesecake,Bakery
1767,48,2,Cheesecake,Bakery
327,48,1,Cheesecake,Bakery
1931,48,4,Cheesecake,Bakery
1017,48,4,Cheesecake,Bakery
769,48,4,Cheesecake,Bakery
231,48,4,Cheesecake,Bakery
728,48,4,Cheesecake,Bakery
796,48,3,Cheesecake,Bakery
1139,48,2,Cheesecake,Bakery
399,48,4,Cheesecake,Bakery
1409,48,4,Cheesecake,Bakery
966,48,2,Cheesecake,Bakery
711,48,1,Cheesecake,Bakery
320,48,2,Cheesecake,Bakery
936,48,1,Cheesecake,Bakery
1644,48,1,Cheesecake,Bakery
1437,48,3,Cheesecake,Bakery
1576,48,3,Cheesecake,Bakery
1778,48,2,Cheesecake,Bakery
1472,48,4,Cheesecake,Bakery
1915,48,1,Cheesecake,Bakery
427,48,3,Cheesecake,Bakery
418,48,4,Cheesecake,Bakery
1903,48,3,Cheesecake,Bakery
1924,48,2,Cheesecake,Bakery
969,48,3,Cheesecake,Bakery
1500,48,1,Cheesecake,Bakery
610,48,1,Cheesecake,Bakery
1955,48,1,Cheesecake,Bakery
1335,48,4,Cheesecake,Bakery
442,48,4,Cheesecake,Bakery
1560,48,4,Cheesecake,Bakery
1237,48,2,Cheesecake,Bakery
64,48,4,Cheesecake,Bakery
777,48,4,Cheesecake,Bakery
564,48,1,Cheesecake,Bakery
1919,48,3,Cheesecake,Bakery
789,48,1,Cheesecake,Bakery
450,48,4,Cheesecake,Bakery
525,48,2,Cheesecake,Bakery
831,48,4,Cheesecake,Bakery
1051,48,4,Cheesecake,Bakery
993,48,2,Cheesecake,Bakery
430,48,3,Cheesecake,Bakery
56,48,3,Cheesecake,Bakery
999,48,1,Cheesecake,Bakery
40,48,3,Cheesecake,Bakery
878,48,2,Cheesecake,Bakery
752,48,1,Cheesecake,Bakery
150,48,2,Cheesecake,Bakery
889,48,4,Cheesecake,Bakery
1334,48,4,Cheesecake,Bakery
417,48,1,Cheesecake,Bakery
1944,2,1,Sausage egg & cheese burger,Non Veg
1068,2,4,Sausage egg & cheese burger,Non Veg
173,2,1,Sausage egg & cheese burger,Non Veg
358,2,3,Sausage egg & cheese burger,Non Veg
887,2,1,Sausage egg & cheese burger,Non Veg
223,2,3,Sausage egg & cheese burger,Non Veg
1911,2,4,Sausage egg & cheese burger,Non Veg
374,2,4,Sausage egg & cheese burger,Non Veg
1763,2,1,Sausage egg & cheese burger,Non Veg
1332,2,4,Sausage egg & cheese burger,Non Veg
265,2,1,Sausage egg & cheese burger,Non Veg
1117,2,3,Sausage egg & cheese burger,Non Veg
179,2,4,Sausage egg & cheese burger,Non Veg
858,2,2,Sausage egg & cheese burger,Non Veg
732,2,3,Sausage egg & cheese burger,Non Veg
295,2,3,Sausage egg & cheese burger,Non Veg
635,2,3,Sausage egg & cheese burger,Non Veg
1662,2,3,Sausage egg & cheese burger,Non Veg
855,2,4,Sausage egg & cheese burger,Non Veg
83,2,4,Sausage egg & cheese burger,Non Veg
1338,2,4,Sausage egg & cheese burger,Non Veg
1620,2,2,Sausage egg & cheese burger,Non Veg
