,userID,itemID,rating
1578,1419,27,4
1579,698,45,3
1580,1145,17,1
1581,1150,46,2
1582,1190,11,2
1583,1803,12,3
1584,832,41,1
1585,989,36,2
1586,414,49,1
1587,502,13,1
1588,990,13,4
1589,314,48,1
1590,245,28,2
1591,855,6,2
1592,101,14,4
1593,635,41,4
1594,1464,48,2
1595,614,45,3
1596,1563,10,4
1597,666,8,4
1598,1414,8,2
1599,1609,9,1
1600,1847,13,2
1601,1609,21,4
1602,283,43,4
1603,1944,3,2
1604,385,40,4
1605,242,38,3
1606,1994,21,4
1607,579,23,2
1608,630,39,2
1609,565,39,1
1610,293,48,3
1611,196,39,4
1612,94,8,4
1613,554,45,1
1614,1265,43,4
1615,371,12,2
1616,1669,15,4
1617,1946,26,2
1618,266,21,4
1619,1253,43,1
1620,52,7,3
1621,1255,39,3
1622,836,25,3
1623,144,44,4
1624,1919,48,1
1625,1461,26,2
1626,1861,13,2
1627,360,22,3
1628,1177,31,1
1629,992,17,1
1630,1894,46,1
1631,918,5,1
1632,135,18,4
1633,79,38,2
1634,1276,49,4
1635,129,28,1
1636,1819,46,2
1637,91,4,2
1638,175,24,4
1639,216,11,3
1640,207,49,2
1641,501,40,2
1642,1793,46,3
1643,1852,31,2
1644,1430,28,1
1645,953,24,2
1646,425,26,2
1647,34,3,3
1648,916,9,2
1649,1771,16,2
1650,1334,26,1
1651,879,16,4
1652,21,36,1
1653,1257,8,1
1654,762,11,4
1655,402,20,1
1656,1034,44,2
1657,1466,42,2
1658,101,45,4
1659,907,19,4
1660,988,34,1
1661,373,49,2
1662,572,14,3
1663,968,2,4
1664,1360,33,4
1665,525,35,4
1666,1825,39,4
1667,1073,4,2
1668,1619,25,4
1669,1676,36,4
1670,302,23,3
1671,1468,48,2
1672,565,19,3
1673,443,38,1
1674,1855,27,3
1675,1519,2,3
1676,164,16,3
1677,1987,11,1
1678,576,11,4
1679,1353,14,3
1680,892,47,3
1681,1522,32,2
1682,211,8,2
1683,1612,37,1
1684,888,34,3
1685,98,33,3
1686,738,24,2
1687,1058,44,1
1688,1966,5,3
1689,385,47,4
1690,1611,43,2
1691,647,13,3
1692,52,32,2
1693,1174,14,1
1694,1874,41,3
1695,586,32,2
1696,1259,6,2
1697,1661,43,4
1698,1672,25,4
1699,1031,24,3
1700,1535,24,4
1701,333,32,2
1702,1893,18,4
1703,1439,25,3
1704,1650,32,1
1705,48,10,1
1706,1298,12,1
1707,971,45,3
1708,555,21,3
1709,1352,45,4
1710,1264,38,3
1711,1169,4,2
1712,1005,33,3
1713,1726,19,4
1714,89,18,1
1715,469,23,3
1716,1900,5,1
1717,755,45,2
1718,630,4,4
1719,239,21,2
1720,805,30,4
1721,1250,45,3
1722,1146,14,2
1723,438,42,2
1724,397,46,2
1725,1433,29,4
1726,758,45,3
1727,1393,3,4
1728,1418,9,1
1729,587,32,1
1730,1097,6,3
1731,1798,21,3
1732,1998,13,4
1733,1792,2,2
1734,1586,31,2
1735,482,25,4
1736,140,41,2
1737,816,37,3
1738,947,7,1
1739,38,28,3
1740,114,28,3
1741,656,16,2
1742,1549,12,3
1743,204,2,4
1744,1057,9,1
1745,302,18,4
1746,57,9,4
1747,347,45,3
1748,387,48,2
1749,55,7,1
1750,131,29,3
1751,203,29,2
1752,1458,2,1
1753,857,15,2
1754,264,47,4
1755,882,26,3
1756,1210,12,2
1757,1999,14,1
1758,1868,10,1
1759,214,28,2
1760,459,34,3
1761,113,26,1
1762,1229,28,1
1763,636,18,4
1764,1423,21,4
1765,1163,37,3
1766,1798,17,2
1767,794,32,1
1768,1030,32,2
1769,1656,17,1
1770,310,44,4
1771,1570,13,3
1772,1984,7,3
1773,1631,48,3
1774,1936,31,3
1775,1187,8,2
1776,859,25,2
1777,446,43,2
1778,777,44,4
1779,465,30,1
1780,340,8,2
1781,1887,8,3
1782,1039,37,4
1783,1999,23,4
1784,1219,38,1
1785,1007,8,3
1786,1055,47,3
1787,1607,6,4
1788,1706,46,3
1789,1210,37,1
1790,633,36,1
1791,1395,11,1
1792,405,34,3
1793,470,4,1
1794,1557,8,3
1795,811,37,3
1796,610,33,2
1797,261,34,1
1798,128,20,4
1799,1167,48,4
1800,999,39,1
1801,387,8,3
1802,1411,11,2
1803,348,16,4
1804,1009,11,1
1805,1389,5,1
1806,54,4,4
1807,1384,33,3
1808,1231,10,1
1809,1033,42,2
1810,1014,2,1
1811,946,17,4
1812,429,16,3
1813,754,23,1
1814,202,11,4
1815,915,46,4
1816,760,10,2
1817,1310,30,1
1818,1902,49,3
1819,224,18,2
1820,827,31,3
1821,634,30,3
1822,365,45,2
1823,21,47,4
1824,557,22,2
1825,137,35,3
1826,1505,41,1
1827,153,39,4
1828,1618,40,1
1829,145,1,4
1830,1498,43,3
1831,1432,38,2
1832,271,18,1
1833,63,14,1
1834,1204,28,2
1835,891,12,2
1836,1008,11,3
1837,776,31,2
1838,1368,10,1
1839,895,17,4
1840,1178,28,3
1841,473,14,4
1842,969,39,4
1843,1184,29,1
1844,254,49,2
1845,1589,28,1
1846,532,3,4
1847,1156,12,2
1848,966,21,3
1849,1025,29,2
1850,1074,40,4
1851,1382,41,2
1852,1274,7,2
1853,1974,38,2
1854,551,6,4
1855,291,21,2
1856,1141,28,3
1857,1772,14,4
1858,1797,19,2
1859,140,15,4
1860,717,30,4
1861,27,3,4
1862,1413,14,1
1863,1190,27,3
1864,1278,21,1
1865,1152,31,1
1866,1353,9,3
1867,1145,18,1
1868,377,28,2
1869,1032,26,2
1870,1396,34,4
1871,267,14,1
1872,571,13,4
1873,930,28,2
1874,1001,15,1
1875,2,44,4
1876,1119,24,3
1877,555,28,1
1878,1800,13,4
1879,404,16,4
1880,1473,39,4
1881,1131,15,3
1882,1979,31,3
1883,1044,33,3
1884,1840,3,2
1885,768,29,1
1886,1113,11,2
1887,651,28,3
1888,1936,24,2
1889,395,37,2
1890,280,34,2
1891,1973,29,4
1892,328,48,4
1893,1292,43,2
1894,1997,34,2
1895,490,30,4
1896,1334,44,2
1897,1121,10,1
1898,700,32,1
1899,711,16,1
1900,621,46,1
1901,1786,3,2
1902,1686,43,4
1903,1840,40,2
1904,1678,32,2
1905,403,5,2
1906,1032,32,3
1907,1132,15,4
1908,58,10,2
1909,1944,49,2
1910,975,22,3
1911,1956,31,4
1912,725,21,4
1913,336,30,3
1914,258,37,1
1915,902,13,3
1916,1853,39,2
1917,896,1,4
1918,254,49,1
1919,1089,23,3
1920,1008,49,3
1921,1149,24,1
1922,591,29,1
1923,341,12,2
1924,1572,47,4
1925,1838,31,1
1926,992,13,3
1927,1593,41,3
1928,534,9,1
1929,534,12,4
1930,392,33,2
1931,1555,15,1
1932,848,38,4
1933,1706,38,2
1934,123,31,1
1935,1436,40,4
1936,229,31,1
1937,334,17,4
1938,230,22,1
1939,1056,40,2
1940,250,13,1
1941,1039,12,1
1942,1765,5,2
1943,758,27,2
1944,928,45,2
1945,1336,1,2
1946,667,21,2
1947,204,24,2
1948,889,41,2
1949,1177,41,2
1950,1079,49,3
1951,1035,15,1
1952,1399,2,1
1953,1746,7,3
1954,107,13,3
1955,383,35,4
1956,1657,33,1
1957,1050,6,2
1958,208,36,3
1959,429,24,4
1960,328,27,4
1961,1199,47,4
1962,1668,33,2
1963,1886,3,1
1964,277,8,4
1965,1800,26,1
1966,1171,43,4
1967,1061,12,2
1968,1874,49,2
1969,1167,45,3
1970,1808,10,3
1971,926,7,4
1972,858,13,1
1973,339,40,2
1974,376,22,2
1975,1190,30,4
1976,1144,21,4
1977,604,33,3
1978,244,33,2
1979,1481,23,4
1980,30,44,3
1981,546,29,4
1982,1348,24,1
1983,1729,47,1
1984,1873,31,3
1985,1940,14,2
1986,220,34,4
1987,1776,46,3
1988,1425,2,3
1989,493,10,4
1990,909,34,4
1991,1213,38,2
1992,487,28,1
1993,467,27,2
1994,1559,42,1
1995,514,26,4
1996,889,43,3
1997,1971,42,3
1998,825,40,2
1999,704,47,4
2000,401,39,2
2001,1265,4,2
2002,1863,13,3
2003,200,41,3
2004,444,19,3
2005,1777,27,3
2006,1841,26,4
2007,531,31,4
2008,616,24,3
2009,1886,44,4
2010,1250,37,4
2011,609,19,4
2012,222,24,3
2013,1103,44,2
2014,1078,17,3
2015,1977,16,4
2016,1118,36,3
2017,1226,25,2
2018,254,35,4
2019,1120,12,2
2020,1982,35,2
2021,81,3,3
2022,969,12,4
2023,1561,32,1
2024,533,47,1
2025,573,27,3
2026,57,10,1
2027,170,39,2
2028,492,21,4
2029,917,26,2
2030,1300,38,4
2031,638,42,1
2032,1434,43,2
2033,500,21,4
2034,1451,24,4
2035,1418,2,3
2036,1003,7,1
2037,586,3,1
2038,1433,17,2
2039,1253,11,1
2040,1260,33,3
2041,1899,30,3
2042,1817,31,2
2043,1811,38,3
2044,1841,37,1
2045,1984,19,3
2046,1965,28,2
2047,1643,18,1
2048,1484,7,3
2049,1999,1,3
2050,558,40,2
2051,1074,33,3
2052,681,27,4
2053,1043,16,4
2054,1490,12,4
2055,1781,2,3
2056,244,20,2
2057,669,32,3
2058,1646,21,4
2059,1321,42,4
2060,1495,38,1
2061,1840,11,3
2062,873,2,2
2063,959,8,4
2064,1648,14,4
2065,1884,25,4
2066,606,30,1
2067,595,2,2
2068,1717,1,4
2069,1656,49,2
2070,1186,18,3
2071,1868,41,1
2072,326,27,4
2073,249,20,1
2074,709,7,4
2075,937,42,3
2076,408,30,1
2077,114,9,3
2078,1796,22,2
2079,1479,38,1
2080,1151,45,1
2081,23,24,1
2082,884,22,1
2083,1426,23,2
2084,1657,46,3
2085,1555,30,1
2086,1174,20,2
2087,1913,17,4
2088,420,35,4
2089,1257,3,4
2090,1744,38,1
2091,1173,42,4
2092,1804,18,2
2093,1872,4,1
2094,146,24,1
2095,599,23,1
2096,509,37,2
2097,1227,40,2
2098,1636,34,3
2099,1719,32,1
2100,764,21,1
2101,1114,7,4
2102,420,37,3
2103,470,47,3
2104,1644,37,4
2105,532,48,3
2106,900,45,3
2107,1349,49,4
2108,1588,21,3
2109,811,3,3
2110,1049,36,1
2111,1655,11,2
2112,1409,39,2
2113,370,16,1
2114,793,30,2
2115,1545,15,3
2116,832,34,2
2117,53,13,4
2118,1620,33,4
2119,1749,34,3
2120,1506,48,1
2121,50,20,1
2122,1980,41,4
2123,662,8,4
2124,385,27,2
2125,1018,35,4
2126,1841,17,2
2127,431,13,3
2128,1938,19,1
2129,1072,14,1
2130,1775,22,1
2131,119,30,1
2132,1519,27,2
2133,344,9,3
2134,1483,24,1
2135,221,11,3
2136,622,40,4
2137,253,26,2
2138,1147,15,2
2139,638,1,4
2140,1605,9,4
2141,1097,7,3
2142,868,42,2
2143,501,10,2
2144,504,43,3
2145,1257,21,3
2146,1248,13,4
2147,1588,23,4
2148,1540,24,4
2149,758,44,2
2150,1838,16,3
2151,1973,23,4
2152,455,24,4
2153,509,38,2
2154,1501,10,3
2155,1092,25,1
2156,319,10,3
2157,618,31,4
2158,1235,3,2
2159,763,25,4
2160,48,46,2
2161,537,16,3
2162,1167,49,4
2163,610,32,2
2164,526,44,3
2165,1533,41,4
2166,51,13,4
2167,1280,37,1
2168,973,1,3
2169,1212,13,3
2170,658,12,3
2171,489,19,2
2172,700,25,3
2173,1528,30,1
2174,1317,2,2
2175,618,39,4
2176,888,15,2
2177,1667,31,2
2178,524,13,4
2179,274,45,1
2180,1861,4,4
2181,1222,25,3
2182,384,40,1
2183,287,47,3
2184,135,29,4
2185,178,24,4
2186,633,45,1
2187,462,25,3
2188,1961,2,1
2189,436,38,1
2190,1945,16,1
2191,364,8,3
2192,72,12,3
2193,1903,25,1
2194,639,7,3
2195,1379,1,4
2196,773,4,1
2197,1092,31,3
2198,1435,4,2
2199,1966,16,1
2200,529,15,2
2201,1062,22,3
2202,335,30,2
2203,66,22,3
2204,544,16,1
2205,858,28,1
2206,1742,22,1
2207,1720,25,1
2208,208,28,3
2209,1996,40,1
2210,839,37,3
2211,67,9,2
2212,1019,26,4
2213,1741,18,1
2214,765,35,2
2215,368,4,1
2216,1661,31,1
2217,1421,38,1
2218,1612,4,3
2219,1067,22,2
2220,1668,8,1
2221,1115,39,2
2222,966,6,4
2223,1756,12,2
2224,318,35,3
2225,329,7,1
2226,1736,30,1
2227,427,38,2
2228,855,37,1
2229,1951,20,3
2230,1806,21,4
2231,1409,4,2
2232,247,41,3
2233,1572,31,2
2234,1811,2,2
2235,1573,34,4
2236,1291,1,3
2237,363,43,3
2238,902,38,1
2239,183,39,3
2240,1044,19,4
2241,1369,12,4
2242,785,33,2
2243,285,23,2
2244,1823,34,1
2245,99,18,2
2246,1374,35,2
2247,313,14,1
2248,50,15,3
2249,685,25,3
2250,1803,44,2
2251,1271,17,3
2252,919,21,3
2253,1912,48,1
2254,728,27,1
2255,812,5,3
2256,1598,31,3
2257,1471,29,3
2258,1453,17,3
2259,917,31,2
2260,706,35,4
2261,1043,8,3
2262,1364,12,4
2263,1055,32,3
2264,881,24,1
2265,923,27,4
2266,1860,24,2
2267,1408,16,4
2268,144,17,4
2269,328,14,3
2270,1724,15,2
2271,1378,41,4
2272,937,17,4
2273,1575,14,1
2274,1504,13,4
2275,970,15,1
2276,1991,10,2
2277,1166,21,4
2278,925,45,2
2279,662,10,2
2280,461,20,1
2281,977,14,1
2282,1106,12,2
2283,41,2,2
2284,950,34,3
2285,1996,28,3
2286,1110,27,4
2287,1118,42,4
2288,502,47,4
2289,535,17,4
2290,948,40,2
2291,658,29,3
2292,1207,22,1
2293,248,37,1
2294,917,10,1
2295,168,21,1
2296,1240,37,3
2297,1511,7,3
2298,59,34,2
2299,359,24,2
2300,235,17,1
2301,1610,45,2
2302,49,47,1
2303,690,42,3
2304,485,46,2
2305,71,33,2
2306,1261,29,3
2307,1619,20,2
2308,1511,31,1
2309,1400,12,4
2310,409,37,2
2311,340,17,4
2312,476,49,1
2313,623,12,3
2314,216,13,2
2315,1313,16,3
2316,1098,35,3
2317,1597,35,3
2318,406,46,3
2319,446,22,2
2320,665,48,2
2321,20,48,2
2322,575,9,4
2323,157,2,3
2324,261,20,3
2325,661,16,4
2326,675,35,1
2327,1717,28,3
2328,1452,32,2
2329,324,44,1
2330,1258,45,1
2331,285,22,2
2332,877,45,1
2333,579,20,1
2334,1813,23,2
2335,607,24,4
2336,1060,48,1
2337,1425,8,3
2338,678,32,4
2339,1149,47,1
2340,567,23,4
2341,1223,40,1
2342,784,38,1
2343,1773,28,3
2344,1721,41,1
2345,145,9,3
2346,828,26,2
2347,1472,3,2
2348,593,39,2
2349,1534,20,1
2350,933,38,2
2351,225,5,3
2352,647,17,4
2353,409,27,4
2354,259,18,4
2355,240,45,3
2356,69,42,4
2357,1405,34,3
2358,1820,28,1
2359,322,18,1
2360,1546,15,3
2361,509,5,4
2362,933,3,1
2363,841,9,1
2364,1298,45,2
2365,1840,9,1
2366,476,14,4
2367,393,30,1
2368,1513,44,4
2369,1281,21,1
2370,1856,26,3
2371,866,43,4
2372,371,5,4
2373,605,38,3
2374,1670,22,2
2375,1938,6,2
2376,1707,13,1
2377,361,14,2
2378,1232,6,2
2379,1812,41,1
2380,1089,43,1
2381,808,32,3
2382,39,10,3
2383,745,37,4
2384,576,39,4
2385,1945,47,1
2386,1690,42,2
2387,1966,44,2
2388,678,20,3
2389,1167,37,2
2390,40,41,4
2391,509,28,4
2392,482,39,2
2393,116,21,4
2394,616,21,3
2395,840,4,3
2396,1545,33,3
2397,937,15,1
2398,1776,18,3
2399,745,11,2
2400,220,15,1
2401,1680,17,4
2402,171,21,4
2403,1935,22,2
2404,1158,36,4
2405,342,36,4
2406,651,28,4
2407,999,7,4
2408,23,10,2
2409,1413,31,4
2410,1308,28,3
2411,1849,7,4
2412,1656,2,4
2413,1050,29,2
2414,438,44,2
2415,735,29,1
2416,982,25,2
2417,971,36,1
2418,185,15,3
2419,1416,1,4
2420,906,26,1
2421,1925,35,2
2422,767,2,1
2423,1490,40,2
2424,763,32,4
2425,686,9,4
2426,1677,22,2
2427,686,12,4
2428,1626,13,2
2429,461,36,4
2430,1633,14,2
2431,554,48,3
2432,1443,35,2
2433,542,38,2
2434,465,2,3
2435,1986,3,4
2436,1375,30,2
2437,45,4,4
2438,62,41,1
2439,574,33,2
2440,821,48,1
2441,515,47,4
2442,1882,9,4
2443,175,6,4
2444,1369,21,1
2445,95,13,3
2446,1505,1,2
2447,705,36,1
2448,969,39,3
2449,972,34,1
2450,660,33,1
2451,1431,24,4
2452,1428,35,4
2453,1161,39,2
2454,700,47,4
2455,154,28,2
2456,668,19,1
2457,1838,40,3
2458,1044,36,1
2459,1363,26,4
2460,1676,35,3
2461,391,10,3
2462,125,19,3
2463,16,47,1
2464,270,33,4
2465,589,9,2
2466,1937,7,1
2467,1655,18,3
2468,348,39,2
2469,62,48,2
2470,487,25,1
2471,845,39,3
2472,1978,14,4
2473,779,2,1
2474,1583,15,3
2475,1996,8,3
2476,1653,40,2
2477,151,36,2
2478,1834,21,4
2479,861,1,1
2480,1851,21,1
2481,1916,5,1
2482,327,8,4
2483,1594,3,4
2484,1040,31,1
2485,810,27,2
2486,1033,19,3
2487,1342,43,2
2488,39,7,4
2489,283,32,2
2490,285,19,1
2491,1809,33,1
2492,1100,26,3
2493,79,13,4
2494,149,13,1
2495,848,40,4
2496,1690,12,3
2497,76,14,4
2498,836,7,3
2499,1724,1,3
2500,1747,10,4
2501,557,29,1
2502,1903,15,2
2503,307,45,2
2504,1113,46,1
2505,1325,16,2
2506,1295,20,3
2507,595,31,1
2508,367,10,3
2509,1583,13,2
2510,1198,14,4
2511,175,28,1
2512,392,27,3
2513,1259,39,1
2514,264,31,1
2515,544,26,4
2516,284,33,2
2517,1429,26,2
2518,1396,19,2
2519,937,30,3
2520,1080,12,3
2521,1312,15,2
2522,496,23,2
2523,448,34,2
2524,1579,48,3
2525,216,44,2
2526,1734,27,2
2527,1396,41,3
2528,1924,29,4
2529,452,18,4
2530,102,27,4
2531,863,23,4
2532,844,13,2
2533,1906,42,2
2534,1897,18,2
2535,1452,26,4
2536,409,32,2
2537,480,12,3
2538,1783,31,3
2539,1448,20,2
2540,753,8,1
2541,19,35,3
2542,430,36,2
2543,580,8,1
2544,560,36,2
2545,1,43,3
2546,174,42,2
2547,235,1,1
2548,772,25,3
2549,408,48,2
2550,1087,20,1
2551,614,14,3
2552,789,18,2
2553,1145,23,4
2554,1084,42,4
2555,1063,3,3
2556,1216,27,2
2557,839,18,3
2558,1952,7,3
2559,750,45,4
2560,1948,17,1
2561,1721,42,1
2562,384,10,1
2563,1735,41,1
2564,1175,44,3
2565,1135,13,1
2566,771,38,3
2567,1572,44,2
2568,1775,37,2
2569,1328,31,1
2570,773,36,2
2571,924,42,4
2572,425,43,1
2573,237,12,1
2574,1648,3,2
2575,1873,23,2
2576,1107,45,1
2577,499,19,1
2578,422,30,4
2579,262,12,2
2580,804,27,1
2581,170,22,3
2582,1059,15,2
2583,912,37,3
2584,260,34,3
2585,712,19,1
2586,1612,19,1
2587,506,12,3
2588,1005,10,2
2589,47,41,3
2590,254,14,2
2591,850,31,3
2592,1185,14,2
2593,1870,3,4
2594,1217,49,4
2595,1142,21,4
2596,40,7,4
2597,1580,30,2
2598,746,36,4
2599,1051,11,3
2600,521,20,3
2601,1709,33,1
2602,33,16,4
2603,1408,41,3
2604,787,36,3
2605,428,49,4
2606,1261,47,4
2607,1126,44,2
2608,1610,23,1
2609,1976,37,3
2610,871,26,4
2611,1791,5,1
2612,1668,45,2
2613,1942,33,4
2614,776,28,2
2615,592,45,3
2616,1632,42,2
2617,688,3,2
2618,19,39,1
2619,1805,48,3
2620,1573,29,3
2621,1611,3,2
2622,64,34,3
2623,1563,39,3
2624,938,6,1
2625,781,13,1
2626,344,38,1
2627,851,15,1
2628,179,48,4
2629,794,9,4
2630,4,31,4
2631,236,1,1
2632,1429,7,2
2633,138,10,4
2634,568,17,3
2635,1489,17,4
2636,1507,22,4
2637,949,24,1
2638,1492,42,2
2639,310,36,1
2640,723,5,2
2641,731,23,3
2642,409,41,1
2643,885,28,4
2644,250,33,2
2645,1423,22,2
2646,1578,7,3
2647,48,33,3
2648,283,45,3
2649,845,36,2
2650,1137,18,3
2651,789,9,3
2652,1528,11,4
2653,436,5,2
2654,1471,38,4
2655,965,44,2
2656,117,19,4
2657,171,45,4
2658,598,12,4
2659,602,44,4
2660,433,31,1
2661,1676,18,3
2662,1787,28,1
2663,1580,16,1
2664,1727,27,4
2665,860,23,4
2666,1790,45,3
2667,366,42,1
2668,355,17,4
2669,1933,39,2
2670,1952,19,2
2671,1503,11,1
2672,174,41,2
2673,281,44,3
2674,442,30,4
2675,621,37,4
2676,1440,40,1
2677,1739,13,3
2678,1397,9,3
2679,358,37,2
2680,1209,4,1
2681,1136,34,1
2682,1543,14,3
2683,615,2,3
2684,1336,17,2
2685,1271,25,1
2686,995,16,1
2687,1036,39,2
2688,1229,6,4
2689,120,40,3
2690,802,38,1
2691,1474,10,1
2692,992,4,4
2693,394,11,3
2694,979,48,2
2695,609,32,1
2696,767,49,2
2697,1624,36,1
2698,1828,20,3
2699,1380,28,4
2700,666,6,2
2701,397,39,4
2702,161,5,2
2703,521,37,4
2704,1421,24,3
2705,906,14,1
2706,255,14,2
2707,31,33,3
2708,889,38,4
2709,1938,33,2
2710,1568,1,3
2711,185,10,2
2712,1445,5,1
2713,508,18,4
2714,1628,49,1
2715,1491,46,3
2716,501,31,1
2717,1079,5,1
2718,763,33,2
2719,272,22,2
2720,602,2,1
2721,755,3,1
2722,1611,5,4
2723,832,13,2
2724,1151,14,3
2725,130,18,1
2726,1417,5,4
2727,361,45,3
2728,2,44,3
2729,1738,17,3
2730,837,37,4
2731,314,8,3
2732,1335,21,2
2733,1457,4,3
2734,898,22,1
2735,606,49,1
2736,1377,13,3
2737,327,40,1
2738,991,13,4
2739,1773,16,1
2740,345,39,4
2741,1285,25,2
2742,797,49,3
2743,576,46,1
2744,1714,42,1
2745,1846,8,1
2746,1281,30,3
2747,1611,26,3
2748,919,2,1
2749,896,25,4
2750,727,38,2
2751,948,25,3
2752,584,44,2
2753,469,48,4
2754,1182,43,1
2755,63,49,4
2756,1442,35,2
2757,373,9,3
2758,1829,12,1
2759,351,21,3
2760,1691,19,4
2761,135,10,3
2762,776,25,3
2763,1104,10,4
2764,736,37,4
2765,1329,22,1
2766,1736,17,2
2767,1911,34,1
2768,1474,9,1
2769,211,1,2
2770,1053,12,3
2771,538,18,2
2772,110,2,1
2773,324,4,2
2774,869,24,3
2775,1656,6,2
2776,885,26,1
2777,259,17,2
2778,812,25,1
2779,363,32,1
2780,449,34,2
2781,166,48,3
2782,317,1,2
2783,1163,1,3
2784,1124,9,3
2785,1772,6,4
2786,510,13,3
2787,170,15,2
2788,1687,31,1
2789,253,7,1
2790,591,19,1
2791,1145,14,4
2792,1761,31,4
2793,1243,12,1
2794,1224,13,1
2795,1722,21,4
2796,1809,33,4
2797,1755,19,3
2798,1191,34,2
2799,282,13,4
2800,1932,4,2
2801,107,9,2
2802,134,46,1
2803,824,24,1
2804,1243,15,3
2805,932,11,3
2806,1285,36,2
2807,1834,14,3
2808,1378,11,2
2809,889,28,1
2810,205,29,1
2811,1981,15,3
2812,673,46,4
2813,1707,46,3
2814,1268,36,4
2815,893,21,1
2816,1200,48,1
2817,1184,7,3
2818,1100,9,3
2819,882,44,3
2820,303,3,3
2821,1025,1,3
2822,572,45,1
2823,233,26,2
2824,802,45,4
2825,133,33,4
2826,1825,40,4
2827,617,8,4
2828,1233,20,2
2829,428,2,3
2830,1021,5,1
2831,106,49,2
2832,2,12,1
2833,1980,1,4
2834,20,20,2
2835,9,40,4
2836,1083,44,4
2837,1151,21,4
2838,1070,19,1
2839,714,26,1
2840,1986,47,1
2841,94,7,3
2842,826,22,4
2843,260,49,1
2844,1901,37,3
2845,256,44,2
2846,1984,16,1
2847,207,43,1
2848,7,16,2
2849,1137,25,4
2850,172,10,1
2851,189,26,3
2852,30,34,1
2853,26,44,4
2854,74,17,1
2855,738,37,1
2856,706,48,4
2857,613,27,2
2858,1012,21,4
2859,1406,28,2
2860,1855,3,1
2861,407,19,1
2862,275,11,4
2863,673,29,1
2864,751,40,3
2865,1899,5,3
2866,1994,17,3
2867,272,49,1
2868,453,28,1
2869,842,7,4
2870,812,6,4
2871,625,25,2
2872,775,45,2
2873,1762,3,4
2874,51,33,1
2875,700,3,4
2876,803,34,2
2877,214,7,2
2878,71,45,4
2879,1591,23,3
2880,313,17,4
2881,1357,1,1
2882,764,49,4
2883,1785,32,2
2884,847,21,2
2885,1324,10,3
2886,1280,11,2
2887,991,18,1
2888,1946,34,3
2889,1253,5,4
2890,667,30,4
2891,1996,14,3
2892,950,29,2
2893,725,14,1
2894,422,5,1
2895,1964,25,4
2896,1458,1,1
2897,1915,42,2
2898,1922,10,3
2899,1382,28,1
2900,746,39,4
2901,745,7,4
2902,1160,24,4
2903,588,31,3
2904,1336,6,2
2905,1961,4,3
2906,526,16,1
2907,985,6,1
2908,118,4,2
2909,1109,42,2
2910,570,42,2
2911,885,26,2
2912,1053,25,2
2913,796,38,2
2914,360,13,2
2915,148,43,1
2916,850,4,4
2917,797,16,3
2918,822,22,3
2919,992,25,1
2920,1242,29,3
2921,320,24,3
2922,369,9,1
2923,1026,26,1
2924,1140,49,4
2925,156,15,1
2926,1493,28,4
2927,82,8,1
2928,1924,11,3
2929,987,6,3
2930,1048,19,1
2931,1134,37,4
2932,1442,4,4
2933,1290,5,3
2934,995,11,4
2935,412,35,3
2936,23,38,4
2937,511,9,1
2938,191,25,3
2939,1319,47,1
2940,598,43,2
2941,47,45,1
2942,1669,29,4
2943,1788,46,4
2944,1401,30,3
2945,1201,13,4
2946,1647,11,4
2947,1733,22,2
2948,1751,7,1
2949,1695,3,2
2950,1984,48,1
2951,1369,5,1
2952,1428,12,4
2953,1047,28,2
2954,666,35,1
2955,487,43,4
2956,1104,41,2
2957,921,6,2
2958,634,41,1
2959,1103,27,2
2960,1080,5,1
2961,715,2,2
2962,1813,13,1
2963,1293,5,2
2964,1255,4,2
2965,1448,14,4
2966,964,24,3
2967,519,48,1
2968,299,30,4
2969,1286,37,3
2970,1685,36,4
2971,934,15,3
2972,1456,49,2
2973,456,29,2
2974,1370,26,3
2975,1868,2,3
2976,1927,10,1
2977,674,34,1
2978,298,2,3
2979,519,2,2
2980,385,19,4
2981,562,16,2
2982,1851,48,2
2983,349,31,4
2984,120,49,4
2985,463,43,4
2986,253,13,1
2987,603,40,2
2988,524,41,4
2989,67,18,1
2990,1689,44,2
2991,351,39,2
2992,1873,45,1
2993,96,25,1
2994,1322,49,3
2995,1794,34,1
2996,1634,12,1
2997,1464,32,3
2998,807,41,1
2999,1966,40,2
3000,1858,6,4
3001,419,23,1
3002,1413,38,4
3003,297,36,2
3004,1689,20,2
3005,1745,45,3
3006,1381,8,1
3007,1604,8,3
3008,645,44,4
3009,1756,47,4
3010,84,9,2
3011,1522,16,2
3012,444,4,4
3013,1529,11,1
3014,1608,20,1
3015,1502,13,3
3016,709,29,2
3017,1034,34,2
3018,1532,11,1
3019,1799,18,2
3020,245,31,4
3021,316,8,4
3022,678,25,2
3023,1708,7,1
3024,704,3,2
3025,745,25,3
3026,227,27,1
3027,677,35,2
3028,765,46,4
3029,1036,33,1
3030,1167,18,3
3031,395,7,1
3032,1962,43,4
3033,688,21,1
3034,1782,32,4
3035,21,11,4
3036,271,15,4
3037,179,27,1
3038,944,28,3
3039,294,49,1
3040,869,15,1
3041,635,38,4
3042,1105,46,2
3043,258,24,1
3044,1047,47,4
3045,164,14,1
3046,749,41,4
3047,768,20,4
3048,1629,32,2
3049,987,4,3
3050,1691,48,4
3051,808,30,2
3052,1170,4,3
3053,371,30,2
3054,149,7,4
